Time,Fragment,Date,,Rep,BW,AW_kelsey,Notes
12,421G,1/10/20,,Control,5.21,9.755067574,
13,Standard,1/17/20,,NA,17.505,20.06619365,
13,402B,1/17/20,,Control,8.293,15.47676727,
13,367B,1/17/20,,Control,10.552,19.69261404,
13,9B,1/17/20,,Control,8.919,16.64503645,
13,90W,1/17/20,,Control,5.161,9.631688882,
13,3B,1/17/20,,Control,7.125,13.29699347,
13,381B,1/17/20,,Control,9.971,18.60832588,
13,464G,1/17/20,,Control,2.77,5.169497811,
13,429B,1/17/20,,Control,12.048,22.48451611,
13,7W,1/17/20,,Control,4.841,9.034490579,
13,452B,1/17/20,,Control,8.992,16.78127232,
13,313B,1/17/20,,Control,13.889,25.9202726,
13,379B,1/17/20,,Control,8.589,16.0291757,
13,475G,1/17/20,,Control,2.787,5.201223971,
13,369G,1/17/20,,Control,5.991,11.18067198,
13,454G,1/17/20,,Control,6.627,12.36760361,
13,486G,1/17/20,,Control,1.908,3.560794882,
13,302B,1/17/20,,Control,2.46,4.590961955,
13,33B,1/17/20,,Control,4.635,8.650044171,
13,92W,1/17/20,,Control,5.612,10.47336524,
13,112W,1/17/20,,Control,8.453,15.77536643,
13,81W,1/17/20,,Control,13.184,24.60457009,
13,353G,1/17/20,,Control,7.475,13.95017911,
13,375G,1/17/20,,Control,8.966,16.73274995,
13,350G,1/17/20,,Control,9.555,17.83196808,
13,52W,1/17/20,,Control,12.986,24.23505364,
13,96B,1/17/20,,Control,10.304,19.22978536,
13,316G,1/17/20,,Control,13.97,26.07143842,
13,89W,1/17/20,,Control,6.431,12.00181965,
13,484G,1/17/20,,Control,2.394,4.467789805,
13,306G,1/17/20,,Control,18.659,34.8222598,
13,383G,1/17/20,,Control,13.64,25.45626775,
13,432B,1/17/20,,Control,15.601,29.11607281,
13,497G,1/17/20,,Control,1.933,3.607548794,
13,82B,1/17/20,,Control,7.864,14.67654616,
13,72B,1/17/20,,Control,13.598,25.37788334,
13,427G,1/17/20,,Control,13.133,24.51005603,
13,496G,1/17/20,,Control,1.305,2.435515353,
13,79W,1/17/20,,Control,10.729,20.02348216,
13,436B,1/17/20,,Control,15.258,28.47670367,
13,471B,1/17/20,,Control,1.726,3.221312789,
13,325B,1/17/20,,Control,7.144,13.33317414,
13,22B,1/17/20,,Control,11.208,20.91856773,
13,69B,1/17/20,,Control,13.342,24.90145705,
13,86W,1/17/20,,Control,3.458,6.453997787,
13,320G,1/17/20,,Control,9.483,17.69951084,EPOXY
13,444B,1/17/20,,Control,6.859,12.80195559,
13,230G,1/17/20,,Control,11.359,21.20096421,
13,465G,1/17/20,,Control,4.519,8.434471104,
13,317B,1/17/20,,Control,11.426,21.32601612,
13,19B,1/17/20,,Control,10.216,19.06761602,
13,332G,1/17/20,,Control,11.596,21.643312,
13,46W,1/17/20,,Control,13.023,24.30673096,
13,33W,1/17/20,,Control,9.113,17.00892569,
13,4W,1/17/20,,Control,11.912,22.23310905,
13,451G,1/17/20,,Control,5.324,9.936960424,
13,349G,1/17/20,,Control,8.232,15.36458644,
13,421G,1/17/20,,Control,5.313,9.916429514,
13,450G,1/17/20,,Control,5.944,11.09415717,
13,347B,1/17/20,,Control,14.466,27.00001305,
13,27W,1/17/20,,Control,4.955,9.248241717,
13,355G,1/17/20,,Control,12.072,22.53174047,
13,395B,1/17/20,,Control,10.922,20.38532715,
13,89B,1/17/20,,Control,11.295,21.08151164,
13,441G,1/17/20,,Control,3.874,7.230613201,
13,463B,1/17/20,,Control,2.977,5.556410816,
13,406B,1/17/20,,Control,6.396,11.93779092,
13,318G,1/17/20,,Control,15.432,28.80300024,
13,472B,1/17/20,,Control,1.531,2.857529378,
13,418G,1/17/20,,Control,10.307,19.23746264,
13,425B,1/17/20,,Control,14.823,27.6663344,
13,93W,1/17/20,,Control,5.561,10.37930821,
13,97W,1/17/20,,Control,8.07,15.06383432,
13,449G,1/17/20,,Control,5.914,11.03934525,
13,12B,1/17/20,,Control,10.561,19.71364985,
13,104W,1/17/20,,Control,10.373,19.36272038,
13,446B,1/17/20,,Control,6.049,11.29134248,
13,456B,1/17/20,,Control,9.649,18.01126857,
13,337G,1/17/20,,Control,11.305,21.10243457,
13,372B,1/17/20,,Control,6.254,11.67400494,
13,326G,1/17/20,,Control,16.78,31.32232217,
13,64B,1/17/20,,Control,10.992,20.51817433,
13,11W,1/17/20,,Control,5.289,9.872691417,
13,459B,1/17/20,,Control,1.2,2.239975364,
13,461G,1/17/20,,Control,4.946,9.232431792,
13,59W,1/17/20,,Control,10.061,18.78032678,
13,361B,1/17/20,,Top,5.162,9.635627357,
13,304B,1/17/20,,Top,10.486,19.57365139,
13,388B,1/17/20,,Top,16.101,30.05486945,
13,462B,1/17/20,,Top,5.114,9.546028343,
13,424G,1/17/20,,Top,9.35,17.45314138,
13,58W,1/17/20,,Top,11.629,21.70722792,
13,389G,1/17/20,,Top,12.98,24.22906685,
13,34B,1/17/20,,Top,7.697,14.36757531,
13,50W,1/17/20,,Top,19.582,36.55266465,
13,409B,1/17/20,,Top,23.289,43.47232188,
13,440B,1/17/20,,Top,2.616,4.883146293,
13,448G,1/17/20,,Top,8.278,15.45209672,
13,386B,1/17/20,,Top,13.125,24.49973054,
13,105W,1/17/20,,Top,10.335,19.29178782,
13,70B,1/17/20,,Top,17.063,31.85058303,
13,367G,1/17/20,,Top,6.869,12.82199231,
13,311G,1/17/20,,Top,14.563,27.18396769,
13,313G,1/17/20,,Top,23.008,42.94779431,
13,21B,1/17/20,,Top,9.861,18.40699755,
13,374B,1/17/20,,Top,8.29,15.47449647,
13,438B,1/17/20,,Top,6.555,12.23619087,
13,371G,1/17/20,,Top,12.188,22.75128822,
13,488G,1/17/20,,Top,3.404,6.354232449,
13,382B,1/17/20,,Top,20.717,38.67233656,
13,10W,1/17/20,,Top,7.499,13.99835169,EPOXY
13,97B,1/17/20,,Top,3.836,7.160645028,
13,97B,1/17/20,,Top,3.826,7.14197807,
13,368G,1/17/20,,Top,9.838,18.36455313,
13,259G,1/17/20,,Top,15.259,28.48391097,
13,320B,1/17/20,,Top,14.471,27.01295469,
13,457B,1/17/20,,Top,4.195,7.830788815,
13,427B,1/17/20,,Top,18.393,34.33413556,
13,2B,1/17/20,,Top,4.111,7.673986369,
13,47B,1/17/20,,Top,11.046,20.61952163,
13,345G,1/17/20,,Top,7.953,14.84583157,
13,422G,1/17/20,,Top,8.463,15.79784642,
13,417G,1/17/20,,Top,13.046,24.3529132,
13,83B,1/17/20,,Top,9.128,17.03919912,
13,434G,1/17/20,,Top,5.16,9.632150247,
13,331G,1/17/20,,Top,13.351,24.92225542,
13,78B,1/17/20,,Top,14.202,26.51151693,
13,324B,1/17/20,,Top,11.288,21.07182109,
13,25W,1/17/20,,Top,9.444,17.62954273,
13,328G,1/17/20,,Top,20.762,38.75736618,
13,48W,1/17/20,,Top,15.507,28.94761957,
13,1B,1/17/20,,Top,10.356,19.33201446,
13,442B,1/17/20,,Top,8.733,16.30228682,
13,466B,1/17/20,,Top,5.76,10.752453,
13,107W,1/17/20,,Top,15.127,28.23825635,
13,303B,1/17/20,,Top,10.629,19.84163593,
13,85B,1/17/20,,Top,11.311,21.11475623,
13,444G,1/17/20,,Top,12.209,22.79109352,
13,47W,1/17/20,,Top,13.405,25.02372092,
13,4B,1/17/20,,Top,9.812,18.31698981,
13,113W,1/17/20,,Top,7.407,13.82734851,
13,103W,1/17/20,,Top,10.353,19.32692576,
13,106W,1/17/20,,Top,10.792,20.14644864,
13,424B,1/17/20,,Top,16.489,30.78157818,
13,109R,1/17/20,,Top,11.7,21.84149825,
13,323B,1/17/20,,Top,12.895,24.07231794,
13,32W,1/17/20,,Top,8.952,16.71154635,
13,399G,1/17/20,,Top,5.672,10.58845966,
13,377B,1/17/20,,Top,11.032,20.59447938,CLIPPED
13,420G,1/17/20,,Top,6.53,12.19016954,
13,305G,1/17/20,,Top,20.684,38.61278204,
13,100W,1/17/20,,Top,9.134,17.05130299,
13,24B,1/17/20,,Top,14.233,26.57008928,
13,325G,1/17/20,,Top,14.798,27.6248283,
13,310B,1/17/20,,Top,6.605,12.33017914,
13,366G,1/17/20,,Top,5.172,9.655062304,EPOXY
13,51W,1/17/20,,Top,15.486,28.90918307,
13,18W,1/17/20,,Top,6.856,12.79874462,
13,342G,1/17/20,,Top,9.908,18.49620211,
13,457G,1/17/20,,Top,9.483,17.70281435,
13,343G,1/17/20,,Top,2.834,5.290496243,REEPOXY
13,44B,1/17/20,,Top,10.427,19.46506857,
13,111W,1/17/20,,Top,12.234,22.83836663,
13,445B,1/17/20,,Top,5.744,10.72286888,
13,13B,1/17/20,,Top,9.808,18.30952264,
13,443G,1/17/20,,Top,10.466,19.53787356,
13,258G,1/17/20,,Top,9.074,16.93929531,
13,463G,1/17/20,,Top,7.548,14.09130974,
13,407B,1/17/20,,Top,20.706,38.65589024,
13,489G,1/17/20,,Top,3.368,6.28769624,
13,46B,1/17/20,,Top,9.521,17.77468999,
13,405B,1/17/20,,Top,11.428,21.33485529,
13,184W,1/17/20,,Top,7.065,13.18960034,
13,91W,1/17/20,,Top,5.308,9.909469015,
13,430B,1/17/20,,Top,17.748,33.13362021,
13,32B,1/17/20,,Top,9.283,17.33036942,
13,15W,1/17/20,,Top,5.541,10.34445513,
13,380B,1/17/20,,Top,20.915,39.04709682,
13,312G,1/17/20,,Top,21.452,40.04964479,
13,191W,1/17/20,,Top,6.296,11.7542683,
13,108W,1/17/20,,Top,6.87,12.82589314,
13,86B,1/17/20,,Top,6.923,12.92484108,
13,421B,1/17/20,,Top,20.692,38.6307687,
13,401B,1/17/20,,Top,14.504,27.07813016,
13,461B,1/17/20,,Top,5.332,9.954535989,
13,185W,1/17/20,,Top,6.72,12.54585181,
13,477B,1/17/20,,Top,4.594,8.576732621,
13,334G,1/17/20,,Top,16.871,31.49718242,total: 102 somehow
13,434B,1/17/20,,Bottom,18.75,35.00516688,
13,317G,1/17/20,,Bottom,20.578,38.41793728,
13,59B,1/17/20,,Bottom,12.035,22.46864978,
13,476B,1/17/20,,Bottom,3.564,6.65378212,
13,352G,1/17/20,,Bottom,19.965,37.27350169,
13,332B,1/17/20,,Bottom,10.058,18.77770499,
13,56W,1/17/20,,Bottom,18.213,34.0026189,
13,41B,1/17/20,,Bottom,6.816,12.72507826,
13,360G,1/17/20,,Bottom,6.365,11.88308732,
13,72W,1/17/20,,Bottom,9.889,18.46219175,
13,454B,1/17/20,,Bottom,14.806,27.64194671,
13,88W,1/17/20,,Bottom,9.654,18.02346032,
13,64W,1/17/20,,Bottom,14.172,26.45830533,
13,322G,1/17/20,,Bottom,6.962,12.99765183,
13,361G,1/17/20,,Bottom,6.752,12.60559396,
13,452G,1/17/20,,Bottom,8.057,15.04195358,
13,319G,1/17/20,,Bottom,9.639,17.99545619,
13,357G,1/17/20,,Bottom,18.488,34.51602801,
13,312B,1/17/20,,Bottom,7.058,13.17687828,
13,95W,1/17/20,,Bottom,9.592,17.9077099,
13,432G,1/17/20,,Bottom,5.256,9.81264838,
13,354G,1/17/20,,Bottom,20.669,38.58782903,
13,70W,1/17/20,,Bottom,16.246,30.33034353,
13,346B,1/17/20,,Bottom,16.474,30.75600636,
13,447B,1/17/20,,Bottom,7.609,14.20556346,
13,331B,1/17/20,,Bottom,9.3,17.36256277,
13,438G,1/17/20,,Bottom,5.287,9.870523589,
13,436W,1/17/20,,Bottom,4.642,8.666345848,
13,29B,1/17/20,,Bottom,12.441,23.22662833,
13,23B,1/17/20,,Bottom,6.175,11.52836829,
13,307G,1/17/20,,Bottom,15.394,28.73970874,
13,326B,1/17/20,,Bottom,11.24,20.98443071,
13,356G,1/17/20,,Bottom,18.162,33.90740485,
13,99B,1/17/20,,Bottom,12.888,24.06115151,
13,77B,1/17/20,,Bottom,20.044,37.42099013,
13,94B,1/17/20,,Bottom,12.882,24.04994985,
13,79B,1/17/20,,Bottom,1.571,2.932966249,
13,98W,1/17/20,,Bottom,10.33,19.28551327,
13,56B,1/17/20,,Bottom,8.363,15.6132379,
13,350B,1/17/20,,Bottom,20.246,37.79811246,
13,3W,1/17/20,,Bottom,14.148,26.41349872,
13,377G,1/17/20,,Bottom,18.893,35.27213962,
13,449B,1/17/20,,Bottom,10.429,19.47034055,
13,316B,1/17/20,,Bottom,11.153,20.82200673,
13,448B,1/17/20,,Bottom,4.463,8.332163188,
13,314G,1/17/20,,Bottom,9.129,17.04331565,
13,392G,1/17/20,,Bottom,14.453,26.9829161,
13,73B,1/17/20,,Bottom,23.801,44.4350921,
13,10B,1/17/20,,Bottom,13.68,25.53976976,
13,87W,1/17/20,,Bottom,8.7,16.24239743,
13,68W,1/17/20,,Bottom,11.79,22.01124893,
13,28B,1/17/20,,Bottom,2.27,4.23795887,
13,71B,1/17/20,,Bottom,19.623,36.63500745,
13,343B,1/17/20,,Bottom,21.354,39.86668446,
13,54W,1/17/20,,Bottom,14.268,26.63753179,
13,458B,1/17/20,,Bottom,3.24,6.048892837,
13,453G,1/17/20,,Bottom,20.139,37.59834964,
13,493G,1/17/20,,Bottom,2.157,4.026994398,
13,362B,1/17/20,,Bottom,6.101,11.39021457,
13,435B,1/17/20,,Bottom,17.565,32.79284033,
13,192W,1/17/20,,Bottom,5.58,10.41753766,
13,57B,1/17/20,,Bottom,8.069,15.06435688,
13,428G,1/17/20,,Bottom,9.298,17.35882889,
13,99W,1/17/20,,Bottom,5.877,10.97201951,
13,96W,1/17/20,,Bottom,16.915,31.57932788,
13,340G,1/17/20,,Bottom,4.387,8.190275579,
13,425G,1/17/20,,Bottom,7.791,14.54534694,
13,61W,1/17/20,,Bottom,9.226,17.22440905,
13,98B,1/17/20,,Bottom,15.133,28.25243682,
13,62W,1/17/20,,Bottom,9.43,17.60526526,
13,78W,1/17/20,,Bottom,18.942,35.36361979,
13,38B,1/17/20,,Bottom,8.898,16.61205199,
13,357B,1/17/20,,Bottom,8.643,16.13598172,
13,88B,1/17/20,,Bottom,12.687,23.68589612,
13,194W,1/17/20,,Bottom,2.239,4.180083661,
13,467B,1/17/20,,Bottom,3.434,6.41107963,
13,450B,1/17/20,,Bottom,6.177,11.53210218,
13,338B,1/17/20,,Bottom,12.954,24.18436969,
13,374G,1/17/20,,Bottom,9.1,16.98917433,
13,474B,1/17/20,,Bottom,5.64,10.5295542,
13,26B,1/17/20,,Bottom,12.913,24.10782506,
13,37B,1/17/20,,Bottom,10.038,18.74036614,
13,52B,1/17/20,,Bottom,6.358,11.87064016,
13,40W,1/17/20,,Bottom,13.452,25.11542174,
13,80W,1/17/20,,Bottom,7.897,14.74401468,
13,37W,1/17/20,,Bottom,5.229,9.762752029,
13,389B,1/17/20,,Bottom,13.724,25.62325662,
13,459G,1/17/20,,Bottom,12.153,22.69013682,
13,437G,1/17/20,,Bottom,4.818,8.995398599,
13,330B,1/17/20,,Bottom,9.261,17.29065721,
13,68B,1/17/20,,Bottom,7.573,14.13909373,
13,48B,1/17/20,,Bottom,7.01,13.08795022,
13,74W,1/17/20,,Bottom,13.752,25.67553374,
13,370G,1/17/20,,Bottom,4.616,8.618256524,
13,382G,1/17/20,,Bottom,17.216,32.14296021,
13,403G,1/17/20,,Bottom,15.57,29.06981241,
13,456G,1/17/20,,Bottom,4.476,8.356870928,
13,387G,1/17/20,,Bottom,11.288,21.07514724,
13,65W,1/17/20,,Bottom,14.988,27.98319514,
13,336G,1/17/20,,Bottom,12.6,23.52470368,
13,6W,1/17/20,,Bottom,14.609,27.27558699,
14,Standard,1/23/20,,NA,17.498,20.06388198,
14,326B,1/23/20,,2,11.473,21.44756488,
14,374G,1/23/20,,2,9.305,17.39518483,
14,382G,1/23/20,,2,17.567,32.84053863,
14,387G,1/23/20,,2,11.571,21.63134699,
14,338B,1/23/20,,2,13.327,24.91409224,
14,194W,1/23/20,,2,2.277,4.256726047,
14,88B,1/23/20,,2,13.051,24.39812544,
14,450B,1/23/20,,2,6.297,11.77189456,
14,38B,1/23/20,,2,9.112,17.03438197,
14,78W,1/23/20,,2,19.447,36.35509505,
14,314G,1/23/20,,2,9.352,17.48351757,
14,87W,1/23/20,,2,8.856,16.55624803,
14,73B,1/23/20,,2,24.331,45.4866837,
14,448B,1/23/20,,2,4.57,8.543592311,
14,10B,1/23/20,,2,13.997,26.16732201,
14,316B,1/23/20,,2,11.399,21.31037391,
14,343B,1/23/20,,2,21.876,40.89707339,
14,449B,1/23/20,,2,10.669,19.94564253,
14,357B,1/23/20,,2,8.927,16.68898218,
14,62W,1/23/20,,2,9.655,18.05045744,
14,57B,1/23/20,,2,8.184,15.30035667,
14,99W,1/23/20,,2,6.001,11.21913983,
14,61W,1/23/20,,2,9.398,17.56998436,
14,425G,1/23/20,,2,7.95,14.86288313,
14,98B,1/23/20,,2,15.462,28.90690553,
14,360G,1/23/20,,2,6.423,12.00808784,
14,392G,1/23/20,,2,14.748,27.57205037,
14,96W,1/23/20,,2,17.356,32.44782385,
14,192W,1/23/20,,2,5.721,10.69566722,
14,29B,1/23/20,,2,12.745,23.82735164,
14,438G,1/23/20,,2,5.427,10.14629175,
14,447B,1/23/20,,2,7.802,14.58657974,
14,94B,1/23/20,,2,14.235,26.61368401,
14,467B,1/23/20,,2,3.523,6.586582983,
14,56B,1/23/20,,2,8.556,15.99625433,
14,350B,1/23/20,,2,20.793,38.87448764,
14,98W,1/23/20,,2,10.519,19.6667928,
14,340G,1/23/20,,2,4.443,8.306831486,
14,312B,1/23/20,,2,7.227,13.51192238,
14,70W,1/23/20,,2,16.619,31.07245084,
14,23B,1/23/20,,2,6.324,11.82394724,
14,432G,1/23/20,,2,5.384,10.06643452,
14,331B,1/23/20,,2,9.512,17.78453291,
14,88W,1/23/20,,2,9.946,18.59598027,
14,361G,1/23/20,,2,6.873,12.85040945,
14,452G,1/23/20,,2,8.279,15.47919974,
14,37W,1/23/20,,2,5.366,10.03278002,
14,357G,1/23/20,,2,18.982,35.49053865,
14,434B,1/23/20,,2,19.231,35.95609255,
14,476B,1/23/20,,2,3.639,6.803817836,
14,437G,1/23/20,,2,4.935,9.226941747,
14,459G,1/23/20,,2,12.385,23.15616485,
14,389B,1/23/20,,2,14.082,26.32903621,
14,377G,1/23/20,,2,19.337,36.15428016,
14,80W,1/23/20,,2,8.126,15.1931365,
14,40W,1/23/20,,2,13.776,25.75690973,
14,52B,1/23/20,,2,6.475,12.10627109,
14,37B,1/23/20,,2,10.24,19.14567041,
14,26B,1/23/20,,2,13.174,24.63135371,
14,59B,1/23/20,,2,12.371,23.12998913,
14,352G,1/23/20,,2,20.47,38.27264388,
14,330B,1/23/20,,2,9.468,17.70273539,
14,28B,1/23/20,,2,2.297,4.294801773,
14,317G,1/23/20,,2,21.01,39.28331965,
14,493G,1/23/20,,2,2.173,4.062953527,
14,54W,1/23/20,,2,14.629,27.35248373,
14,458B,1/23/20,,2,3.315,6.198201078,
14,428G,1/23/20,,2,9.488,17.74013027,
14,72W,1/23/20,,2,10.162,19.00033766,
14,68W,1/23/20,,2,12.12,22.66189522,
14,95W,1/23/20,,2,9.896,18.50347484,
14,435B,1/23/20,,2,18.043,33.73757066,
14,56W,1/23/20,,2,18.616,34.80899049,
14,332B,1/23/20,,2,10.26,19.18458544,
14,71B,1/23/20,,2,20.053,37.49595436,
14,322G,1/23/20,,2,7.145,13.36002563,
14,454B,1/23/20,,2,15.096,28.22714442,
14,319G,1/23/20,,2,9.902,18.51518177,
14,77B,1/23/20,,2,20.462,38.26273023,
14,68B,1/23/20,,2,7.782,14.55187991,
14,456G,1/23/20,,2,4.621,8.640996794,
14,370G,1/23/20,,2,4.745,8.87310169,
14,336G,1/23/20,,2,13,24.30986765,
14,403G,1/23/20,,2,15.894,29.72161818,
14,65W,1/23/20,,2,15.256,28.52856468,
14,48B,1/23/20,,2,7.17,13.407827,
14,74W,1/23/20,,2,14.107,26.37994637,
14,474B,1/23/20,,2,5.745,10.74309151,
14,356G,1/23/20,,2,18.618,34.81547045,
14,3W,1/23/20,,2,14.428,26.98021311,
14,362B,1/23/20,,2,6.147,11.49482742,
14,346B,1/23/20,,2,16.889,31.58225805,
14,436W,1/23/20,,2,4.669,8.730982464,
14,64W,1/23/20,,2,14.422,26.96899317,
14,99B,1/23/20,,2,13.228,24.73622532,
14,41B,1/23/20,,2,6.974,13.041309,
14,6W,1/23/20,,2,14.904,27.87032826,
14,354G,1/23/20,,2,21.156,39.56150461,
14,307G,1/23/20,,2,15.673,29.30835043,
14,79B,1/23/20,,2,1.566,2.928404056,
14,453G,1/23/20,,2,20.497,38.31903973,
14,100W,1/23/20,,1,9.311,17.41238324,
14,303B,1/23/20,,1,10.842,20.27548696,
14,1B,1/23/20,,1,10.667,19.94822167,
14,366G,1/23/20,,1,4.898,9.159687799,
14,324B,1/23/20,,1,11.586,21.66683194,
14,466B,1/23/20,,1,5.833,10.90821946,
14,466B-2,1/23/20,,1,5.819,10.88203824,
14,85B,1/23/20,,1,11.595,21.68366273,
14,103W,1/23/20,,1,10.671,19.95570202,
14,50W,1/23/20,,1,19.807,37.04081997,
14,107W,1/23/20,,1,15.4,28.79934506,
14,78B,1/23/20,,1,14.621,27.34325732,
14,368G,1/23/20,,1,10.084,18.85845064,
14,438B,1/23/20,,1,6.642,12.4214428,
14,313G,1/23/20,,1,23.646,44.22123402,
14,440B,1/23/20,,1,2.63,4.918457476,
14,388B,1/23/20,,1,16.596,31.03677577,
14,457B,1/23/20,,1,4.189,7.833999379,
14,21B,1/23/20,,1,10.041,18.7780348,
14,386B,1/23/20,,1,13.537,25.31602998,
14,345G,1/23/20,,1,8.211,15.35568606,
14,105W,1/23/20,,1,10.62,19.8608435,
14,424G,1/23/20,,1,9.578,17.91216186,
14,463G,1/23/20,,1,5.234,9.788291418,
14,310B,1/23/20,,1,6.724,12.57479394,
14,10W,1/23/20,,1,7.694,14.38882579,
14,320B,1/23/20,,1,14.789,27.65744016,
14,304B,1/23/20,,1,10.697,20.00484396,
14,70B,1/23/20,,1,17.252,32.26358493,
14,58W,1/23/20,,1,11.878,22.21347449,
14,342G,1/23/20,,1,10.236,19.1427113,
14,13B,1/23/20,,1,10.098,18.88463254,
14,15W,1/23/20,,1,5.672,10.60741095,
14,4B,1/23/20,,1,10.088,18.86593119,
14,367G,1/23/20,,1,6.936,12.97126276,
14,462B,1/23/20,,1,5.24,9.799512233,
14,44B,1/23/20,,1,10.623,19.8664539,
14,361B,1/23/20,,1,5.214,9.7508887,
14,422G,1/23/20,,1,8.696,16.26270198,
14,311G,1/23/20,,1,15.052,28.1492859,
14,488G,1/23/20,,1,3.43,6.414566214,
14,420G,1/23/20,,1,6.691,12.51307946,
14,382B,1/23/20,,1,21.29,39.81519379,
14,259G,1/23/20,,1,15.669,29.30315977,
14,18W,1/23/20,,1,7.025,13.13770486,
14,417G,1/23/20,,1,13.312,24.8952494,
14,448G,1/23/20,,1,8.5487,15.98723096,
14,331G,1/23/20,,1,13.661,25.54792684,
14,427B,1/23/20,,1,18.782,35.12489289,
14,389G,1/23/20,,1,13,24.38844256,
14,47B,1/23/20,,1,11.236,21.01284722,
14,2B,1/23/20,,1,4.184,7.824648699,
14,409B,1/23/20,,1,23.962,44.81219697,
14,443G,1/23/20,,1,10.769,20.13949375,
14,113W,1/23/20,,1,7.5,14.02601942,
14,25W,1/23/20,,1,9.693,18.1272275,
14,24B,1/23/20,,1,14.493,27.10387992,
14,32W,1/23/20,,1,9.149,17.10987355,
14,421B,1/23/20,,1,21.113,39.48417973,
14,444G,1/23/20,,1,12.541,23.4533746,
14,184W,1/23/20,,1,7.215,13.49303068,
14,97B,1/23/20,,1,3.867,7.231815612,
14,374B,1/23/20,,1,8.453,15.80825895,
14,461B,1/23/20,,1,5.441,10.17540955,
14,191W,1/23/20,,1,6.486,12.12970159,
14,405B,1/23/20,,1,11.843,22.14801973,
14,86B,1/23/20,,1,7.081,13.24243247,
14,91W,1/23/20,,1,5.392,10.08377289,
14,108W,1/23/20,,1,7.035,13.15640621,
14,430B,1/23/20,,1,18.181,34.00094121,
14,399G,1/23/20,,1,5.8,10.84678835,
14,489G,1/23/20,,1,3.416,6.388384311,
14,407B,1/23/20,,1,21.224,39.69176482,
14,325G,1/23/20,,1,15.13,28.29515651,
14,109R,1/23/20,,1,11.893,22.24152653,
14,457G,1/23/20,,1,9.772,18.27496823,
14,323B,1/23/20,,1,13.21,24.70449554,
14,258G,1/23/20,,1,9.252,17.30249755,
14,111W,1/23/20,,1,12.562,23.49264746,
14,106W,1/23/20,,1,11.082,20.72484629,
14,442B,1/23/20,,1,8.847,16.54509251,
14,371G,1/23/20,,1,12.52,23.41410175,
14,305G,1/23/20,,1,21.232,39.7067259,
14,328G,1/23/20,,1,21.165,39.5814268,
14,343G,1/23/20,,1,2.492,4.660378719,
14,424B,1/23/20,,1,16.847,31.50617989,
14,434G,1/23/20,,1,5.3,9.911720389,
14,380B,1/23/20,,1,21.507,40.22101328,
14,445B,1/23/20,,1,5.795,10.83743767,
14,47W,1/23/20,,1,13.544,25.32912093,
14,377B,1/23/20,,1,11.28,21.0951332,
14,46B,1/23/20,,1,9.669,18.08234423,
14,185W,1/23/20,,1,6.828,12.76928808,
14,48W,1/23/20,,1,15.707,29.37713663,
14,312G,1/23/20,,1,22.208,41.50421422,
14,32B,1/23/20,,1,9.417,17.59929689,
14,477B,1/23/20,,1,4.666,8.720220801,
14,51W,1/23/20,,1,15.644,29.23684831,
14,34B,1/23/20,,1,7.831,14.63524413,
14,334G,1/23/20,,1,17.288,32.30929644,
14,83B,1/23/20,,1,9.367,17.5058526,
14,401B,1/23/20,,1,14.921,27.88564393,
15,Standard,1/31/20,,,17.497,20.06247528,
15,48W,1/31/20,,,15.596,29.15126612,
15,51W,1/31/20,,,15.563,29.08958417,
15,407B,1/31/20,,,21.242,39.70448801,
15,107W,1/31/20,,,15.314,28.62416577,
15,392G,1/31/20,,,13.971,26.11389709,BROKE
15,1B,1/31/20,,,10.668,19.94009406,BROKE
15,427B,1/31/20,,,17.897,33.45218067,
15,448G,1/31/20,,,8.527,15.93824354,
15,47B,1/31/20,,,11.2,20.93448195,
15,401B,1/31/20,,,14.715,27.50454482,BROKE
15,325G,1/31/20,,,14.977,27.99426216,
15,103W,1/31/20,,,10.652,19.91018766,
15,50W,1/31/20,,,19.719,36.85777229,
15,430B,1/31/20,,,17.321,32.37555017,BROKE I THINK
15,434B,1/31/20,,,19.147,35.78861839,BROKE
15,328G,1/31/20,,,21.052,39.34934947,
15,95W,1/31/20,,,9.802,18.32141001,
15,331G,1/31/20,,,13.492,25.21857415,BROKE I THINK
15,37W,1/31/20,,,5.358,10.01490663,BROKE I THINK
15,421B,1/31/20,,,20.901,39.0671078,
15,46B,1/31/20,,,9.649,18.03543003,
15,424B,1/31/20,,,16.744,31.29705052,
15,305G,1/31/20,,,21.138,39.51009639,
15,304B,1/31/20,,,10.603,19.8185993,
15,25W,1/31/20,,,9.642,18.02234598,
15,438B,1/31/20,,,6.552,12.24667194,
15,443G,1/31/20,,,10.727,20.05037392,
15,32B,1/31/20,,,9.31,17.40178812,
15,444G,1/31/20,,,12.568,23.49147939,
15,21B,1/31/20,,,9.873,18.45411967,
15,311G,1/31/20,,,15.012,28.05968242,
15,368G,1/31/20,,,7.431,13.88965495,BROKE I THINK
15,422G,1/31/20,,,8.658,16.18310221,
15,70B,1/31/20,,,17.161,32.07648614,
15,338B,1/31/20,,,13.2,24.6727823,
15,78B,1/31/20,,,14.617,27.3213681,
15,58W,1/31/20,,,11.844,22.13821467,
15,310B,1/31/20,,,6.613,12.3606901,
15,303B,1/31/20,,,10.742,20.07841117,
15,457G,1/31/20,,,9.765,18.25225145,
15,374B,1/31/20,,,8.329,15.5681518,
15,109R,1/31/20,,,11.816,22.08587846,
